18763,,10
18764,,10
18765,많은생각을 하게만든영화  나는 끈기가없는걸까??나는 남성우월자인가?? 나는 욕을 많이하던사람이었던가????등등 ,1
18766,다 연기를 너무 잘해서 몰입감있게 볼수있었음 ,10
18767,실화 프리미엄때문에 과대평가되었고 영화자체는 범작. 재미가 없으니 중반이후 몰입도가 떨어짐 ,5
18768,진짜 울어 본 적 손에 꼽을 정도인데할배는 안되나 할때 진짜 눈물나더라 ,9
18769,"연출과 배우들의 연기, 소재 자체는 좋다. 뭐 왜 사랑에 빠지는 공감이 가지는 않았지만 배우들 각각 매력이 있었으니 생략되었다고 치고, 근데 결말이 너무 아쉽다. 영화인데 너무 다큐 같았다. 마지막부분 조제의 독백이 영화가 보내는 메시지 같은데 거기서 훈훈한 감정선이 확 깨져버렸다. 시작은 영화처럼 말도 안되게 시작해놓고 끝은 현실적인게 참... 평이 좋아서 봤는데 많이 실망스러운 결말이다. 초반부에 비해 후반부에 대사들도 다 별로고. ",6
18770,진짜 보고나서 계속 생각난 영화 진짜 인생영화..근데 영화가 5편밖에 없다는게 속상하다 ,10
18771,티비서하길래 다시봤는데 틸타이모 이때 엄청이뻣네 ~ 다시봐도 명작그이상...아쉬운건 레이첼와이즈가 키스너무하고싶은데 담배냄새때문인가 끝까지안해줘 키아누형ㅜㅜ ,10
18772,"마지막 대사들 생각없이 흘려듣다가...모든것을 이해하는 순간 정말 소름끼치는 결말이였네요 ..""어쩌면 말로 표현하지 못할뿐이겠죠. 아니면 우리가 들을 줄 모르는거나"" ",10
18773,샤를리즈 테론 이쁘네요 ,8
18774,어쩔 수 없는 관계. 가볍고 복잡하고 보이지도 않는 끝을 먼저 보고 시작했던 사이. ,10
18775,별 기대도 없이 인기영화 순위에서 무심코 클릭 했다가 눈물 줄줄ㅜㅜ 여윽시 믿고보는 성동일님 ,10
18776,진짜 발암 ,1
18777,아빠 전화 안받아 대는 딸이 아주 극혐이다... ,10
18778,"90년대 대중에게 차인표는 명사다. 반듯하고 정직한 그리고 가정적, 교육적이며 세련된 것. 또한 그의 검지손가락은 세기말 문화호황기를 겪은 대중들의 머릿속에 깊이 새겨져있다. 차인표는 <차인표> 로 본인의 스펙트럼을 넓혔다. 웃자. 스토리가, 퀄리티가, 무엇이 중요하냐. 차인표가 나왔는데. ",8
18779,예술이라는 허울로 덮으려 하지마라킬링타임도 안되는 노잼의 극을 달리는 영상이다 뭐이딴ㅡㅡ ,2
18780,원작자가 만족했을까 ,5
18781,그 좋은 원작을 갖고...구슬이 서말이라도 꿰어야 보배 ,6
18782,끝까지 몰입되어 본 영화 ,10
18783,두 배우 연기력 무엇?? ,10
18784,JVCD(장 끌로드 반담)의 주인공 장 끌로드 반담에게 보여주고 싶다...그가 영화속에서 혐한을 일삼았는데 이제사 얽힌 실타래가 풀린 느낌...그러나 태권도 고수는 반담의 영화처럼 만만한게 아님 ,1
18785,,8
18786,배우의 연기력을 갉아먹는 스토리와 전개 ,1
18787,나름 재밌고 연기대박 다만 결말 아쉬워서 9점!! ,9
18788,마지막 장면이 너무 좋았고 슬펐다.. ,10
18789,흑백에 옛날 영화인데도 처음부터 빠져든다 ,7
18790,아무리 영화라지만 너무 미국과 한국을 쥐뿔로 만듦한국어 쓰는 배우는 말투와 발음이 너무 어색함 ,2
18791,"감동은 크지 않구요.. 시간의 소중함을 일깨워주는 아름다운 영화입니다. 여주도 너무 사랑스럽고, 촬영지가 예뻐서 힐링됩니다 ",10
18792,잔잔한 영화였지만내인생에 손꼽히는 힐링영화입니다.영혼이 깨끗해지는 느낌 ,10
18793,"영화는 괜찮았는데 두가지가 아쉬웠다. 하나는 잘 나가다가 막판에 에릭의 등장으로 영화전반에 걸친 긴장감이 확 깬 느낌이고, 둘째는 이병헌을 신민아와 좀 더 엮었어야 했다. 쳐들어가기 전에 신민아를 한번 더 만났어야 했다.선물만으로는 남녀의 접점이 너무 안잡힌다. 여자때문에 죽었는데 정작 여자는 남자가 죽었는지조차 모른다면 이건 보는 관객 입장에서도 솔직히 허전하고 김빠지는 결과이다. 아님 최소한 마지막 휴대폰통화때 뭔가 여자의 반응을 도출해 냈어야 했다. 메아리없는 외침은 허무하다. ",7
18794,그냥 유아인의 멍청한 모습 보고싶으신 분들을 위한 영화. 그 외에 아무것도 없음..지루해;; ,1
18795,오만가지 생각이 다 들고과연 이 영화가 인생 영화라고 하는 인간은편가르기 하자는건지 아니면견해가 없는건지.. 내가 책을 안 읽어봐서그런건지 걍 오만과편견을 가지게 만듬오만과편견 오행시였음. ,1
18796,"진짜 봐도봐도 미치겠다 진짜..ㅠㅠ 특히 황혼의 시간 장면은...ㅠㅠㅜ 따~다~다~ 따~다~ 땅 따당 따당땅땅 따다당,,, 하..ㅠㅠㅠ내 인생 영화.. 최고의 걸작 명작 띵작 수작 킹작 갓작... 무슨 말이 필요하겠는가.. ",10
18797,"평생을 그리워하고, 그리워할 영화 ",10
18798,,10
18799,훌륭한 영화인데 왜 평점이 낮은지 알 수가 없다. 다 보고 났는데 눈물도 나고 마음도 아프고.. ,10
18800,평점왜이리낮지..?인생영화ㅠㅠ ,10
18801,최고 영화다 내인생 예전에 보고 다시봤는데 지금도 감동 ,10
18802,"킬링타임 코미디공포 ,, ",5
18803,영화관에서 봤으면 온몸이 찌릿찌릿 했겠지만 그러지 못해서 아쉬움 ,8
18804,놀테 아저씨 얼굴 몰라 보겠네~ 시리즈 다잼 ,10
18805,보세요 후회 안해여 몰입감 긴장감 최고 ,10
18806,,7
18807,남녀사이엔 친구가될수없다는걸 다시한번 느끼게 해준 영화..두배우 연기도 좋고 재밌어요 ,7
18808,"문.빠 떨거지들 집합 영화가?? 와 진짜 역겹다... 저기서 딱 ㅈㅈㅇ,ㅈㅇㅅ만 나오면 딱일듯... ",1
18809,존윌리암스에 OST가 5점은 먹고 들어가는듯... ,7
18810,미칠듯이 가슴아픈 사랑이야기 ,10
18811,올해 최고의 시간 OO.... ,2
18812,두남자의 각기다른 매력에 빠져서 재밌게 봤어요..시간때우기 딱입니다 ,8
18813,"왜 ㅈㄹ들이지? 진짜 괜찮게 봤는데. 사운드나 로맨스나, 스토리나. 딱 착한 영화자나 무엇보다 갤 가돗이 너무 예쁨. ",8
18814,,10
18815,"신선한 소재, 엄청난 긴장감. 하지만 이내 시작되는 등장인물들의 바보화. 바보 만들지 말고 그냥 혼동물로 갔으면 하는 아쉬움. 깔쌈한 결말 아니었으면 3점. ",7
18816,스필버그감독이 천재라는걸 또 한번 증명한 영화 ,10
18817,언론이 올곧아야 나라가 바로 선다 ,10
18818,차인표 좋아요 너무 호감 ,10
18819,"절대로 평점 9점짜리 영화는 아닙니다.개연성 없는 스토리, 인물설정 등등 몰입이 안되네요. 사회 하위계층한테 카타르시스를 주는 스토리라서 혹은 페미니즘 성격이 있는 영화기 때문에 평점이 높은거 같지만 영화 자체로는 별로... 9점짜리 영화로 기대하고 봤다가 크게 실망했습니다. ",1
18820,내인생 최고의 영화 ,10
18821,"'영화평론가' 가 아닌이상, 입맛 비싼거 아닌 이상 충분히 재밌게 보고도 남을 영화 ",10
18822,이 영화는 한국 버전 노트북이라 생각드네요 볼까 말까 고민했었는데 왜 진작 안 봤지 정도로 펑펑 울면서 봤어요ㅠㅠ 황정민 배우님 좋아했지만 다른 영화까지 찾아볼 정도로 인상 깊었고 한혜진 배우님도 연기 진짜 너무 잘하시고 좋았어요 로맨스 영화 보고 싶으면 이거라고 말할 정도로요 주기적으로 봐야겠어요 너무 잘 봤습니다 2시간이 안 아깝네용 ,10
18823,난재밌어ㅋ 난재밌게 봤엉ㅋㅋㅋ ,10
18824,한효주가 소지섭 마지막에 찾는게 너무 작위적이다 ,1
18825,힐링된다 남주여주 둘다 이쁘고 잘생기고 ㅜㅜ ,10
18826,비현실적으로 재미없는데 베이컨이 반가와서 별 두개... ,4
18827,유아인연기가 미쳤음 영상미도좋음 ,10
18828,시간 관련된 영화 드라마를 거의 다 봤다고해도 무색할정도로 엄청나게 좋아함 이해?타임페러독스 보고 보면  어느정도 대충?이해할수있음 풀어가는게 대충 보이기는하니까 영상은 참 좋음 이런식으로 시간을 영상화한영화 드라마는 못본듯싶음 결론은 두번볼꺼면 세번보고 한번볼꺼면 위에 말햇듯 타임페러독스 보고 그거이해하면 이 영화도 그리 어려운 영화는 아닌듯 ,8
18829,공상과학+액션 같은 장르는 세계관을 대중적으로 설정하지못하면 관객들이 난해해하기 마련인데 이작품이 딱 그수준임.액션스릴러와 공상과학을 버무리려다 대차게 말아먹은 케이스 ,6
18830,질질 짜는것 없이 깔끔하게 웃기고 감동적이다 ,10
18831,몰입감 최고! 지금에야 이 영화를 보다니ㅠ정말 재밌게 봤어요!근데 우리 현실도 설마 저런 건 아니겠죠?... ,10
18832,ㅅㅂ ㅅㅂ 내 손이 바로 똥손이었다 ,1
18833,다시 봐도 명작이네요 강추 ,9
18834,ㅈㄴ개쩌는 예고편과 높은평점을 보시고 재밌겠다고 생각하시는 딩신! 당장멈추시고 당신의 시간응 아끼고싶으시다면 그냥 유튜브에서 영화리뷰 10분짜리 하나 보시고 끝내시는걸 추천드립니다. 님들의 머리로는 이영화를 이해할수도없고 재미를느낄수도없음 ,1
18835,오랜만에 잔잔한 감동을주는 영화네요중딩딸이랑 재미있게 잘봤습니다 ,10
18836,c급 좀비물 배우에 의존해 영화 그만 만들어라 몰입이 안돼 스토리도 무슨 초딩이 쓴 수준 ,2
18837,,8
18838,너무 좋은 영화였습니다. 역시 케이트블란쳇ㅠ ,10
18839,,10
18840,,10
18841,진짜 명작임 솔직히 배우들이 연기를 너무잘하고 ost가 너무 몰입됨 솔직히 10번봐도 안질맀듯 ,10
18842,"평점은 10점 만점에 100점입니당~ 너무 진지 빨지 않고 깔끔하게 잘 뽑은 액션, 쭉쭉 달리는 스토리 ",10
18843,상상이상이다 정말ㅋㅋㅋ 너무너무 재밌다 ㅋㅋ ,10
18844,,10
18845,굿! 연기좋고 스토리좋고! ,10
18846,지창욱이란 배우의 재발견. ,10
18847,볼만함 평점이 너므낮아서 10점줌 7점이 밎음 ,10
18848,"평점이 낮아서 타임킬링용으로보려고 했다가 엔딩크레딧에서방안에서 혼자 박수쳤습니다.시간 가는 줄 몰랐네요. 스토리, 몰입감 배우들 연기대단했어요. ",10
18849,"재미있긴한데...;이 영화 상영할때 봤던 사람들 뭐에 다 씌였나ㅋㅋ완전 비현실적 판타지인데 ㅋㅋㅋ;; 다들 영화 잘 만들었다고 하네...ㅎㅎ제목 그대로 다~~~조작됬네여;;그래도 연기자들의 연기력도 좋고, 눈을 뗄 수 없는 재미있는 요소가 많네요~ ",8
18850,따뜻한 영화소이님 넘귀엽고사랑스럽고성동일님과 박희원님 따뜻한인간미 느껴지는연기 넘좋앗어요최고최고 ,10
18851,개연성 하나도 없음..ㅋㅋ뻔한 반전에~분명 공포영화인데 긴장감 대신에 답답함만ㅎㅎ 분장팀이 넘넘 아깝다 ,1
18852,아직 빨갱이 타령이네 . 지겹다 . 배우가 아까울뿐 ,2
18853,영화가 허술한것 같은데 왜 댓글들은 평이 좋지? ,4
18854,근래 본 영화중에 가장 재밌게 봤습니다ㅎㅎ 이솜 배우 좋아하는데 매력이 잘 살아난 거 같네요!^^ 스토리도 시원시원하게 전개되서 보기 편했어요! ,10
18855,식구들이 이상하게도 아무도 안찾는 가운데 저항 한번 못해보고 아궁이에서 타죽은 불쌍한 둘째. 뭔 사연인지 영화 한편 만들만한 과거사를 절대 안갈켜 주고 끝나는 배성우 삼촌. 필리핀 사제 둘과 백윤식 신부는 멀리까지 걍 뭐하러 옴?  여자악마는 옆집은 대체 왜 발라버린건지...뭔가 1편을 못보고 2편만 본 듯한 느낌. 그럼에도 전반은 재밌었다. 특히 엄마의 식탁씬..한동안 계란말이는 절대 못먹겠지만. ,6
18856,근데 10대애들은 어떻게 투표햇냐? ,10
18857,박평식 평론가의말이 딱! ,1
18858,진짜 모든게 완벽한 영화였다. 훌륭한 배우분들과 연기는 물론 말 그대로 마음이 뜨거워질정도로 따뜻한 영화이다. 나도 벤 같은 사람이 되어야지.. 라는 생각과 어떻게 하면 저렇게 관찰력이 좋은 사람이 될수있을까... 라고 느낄수도있고 영화 속 벤을 보면서 말없이 항상 나를 지켜봐주고 든든하게 항상 옆에 있어준 나의 소중한 친구가 생각났다. 그 친구와 벤이 정말 비슷하다. 줄리가 벤앞에서 고민을 털어놓을때.. 나도 어떤사람이 고민을 털어놓을수 있을정도로 편하고 따뜻한 사람이 되어야지.라고 영화를 보면서 내내 계속 그 생각이 들었다. 영상미도 너무 깔끔하고 좋았고 기쁠때나 슬플때나 다음엔 벤을 닮은 그 친구와 함께 이 영화를 다시 보고싶다. 잊을 수 없는 인생영화 였다. ,10
18859,20만원짜리 마티즈가 캐리하는 영화이걸 왜 이제 봤지! ,10
18860,최근에 본 영화중에 가장 스릴 있었어요. ,9
18861,"원작을 안 보고 리메이크한 것을 먼저 봤어요.그리고 원작을 보고 이렇게 리뷰를 남겨 봅니다. 아무것도 모르고 봤던 조제는 어려우면서도 공감이 됐어요. 중간 중간에 어떻게 되는 거지? 라며 이해가 안 되는 부분도 있었지만 그것을 잊고 다음에 나올 내용에 집중하게 되더라고요.액션 코미디 장르를 선호하는 사람이라 잔잔한 건 조금 보기 힘들어 하는 편인데 조제는 그냥 편안하게 보고 나왔어요. 솔직히 그렇다고 와~ 대박이었다!! 이렇게 바로 감탄하지도 않았답니다.. 하지만 확실한 건 시간이 지날 수록 떠오르고 궁금해지는 매력있는 영화라는 건 확실합니다! 어떻게 보면 단순한 사랑일 수도, 어떻게 보면 말도 안 되는 사랑일지도 .. 많은 생각이 들었던 영화예요. 원작도 좋았지만 시대와 스타일에 맞춰 리메이크한 게 너무 좋았습니다! VOD로 나왔다던데 그걸로 또 보려고요! 100번을 봐도 새로울 것 같아요~ ",10
18862,시간이 남아돌아도 보지 말 것 ,1
18863,와 이런 명작을 모르고 살았다니... 뭔가 별거 없는 이야기 같아보이는걸 이런식으로 풀어나가는 연출과 연기... 누구 말대로 최고의 사무라이 영화네 ,10
18864,특별히 감동적이진 않았고무난한 힐링영화 느낌이었다 ,7
18865,명작.. 다스베이더의 탄생 장면은 몇번이고 다시 봐도 소름임 ,10
18866,와~ 대박~ 코미디냐 10자쓰기도 아깝다 별점 ㅡ200만점 주고싶다 ,1
18867,제발 2.2가자 2점2 ,4
18868,그야말로 영화의 새로운 페러다임을 만들었다이렇게도 연출 가능하다는게 신기함초반엔 적응안되고 보통의 영화와 너무 달라서 답답한데 볼수록 미친 몰입감과 재미를 선사한다관객에게 머리쓰게하고 몇번을 봐야 이해가능하게 만든 영화보다(인터스텔라 극혐..ㅋㅋㅋ)이렇게 온전히 영화에 몰입 할 수있게 하는게 더 천재인것 같다이해력부족해도 스릴있고 재밌는 영화가 최고다 소중한 사람과 다시 한번 보고싶다 ,10
18869,지루한 스토리.. 7~9는 만들지 말았어야 ,5
18870,그냥 뻔한 히어로 킬링타임 영화입니다...볼거리는 화려하나 내용은 뻔한 뭐 그런...4/1 보면 나머지 4/3 내용이 그려지는.... ,4
18871,장혁은 정말 사극에 너무 잘어울리는 배우 같습니다. 영화 재미있게 잘밨네요 ,10
18872,나도 되돌리고 싶은 추억이 있지만지금의 내 아이들을 못본다는 생각을 하면그냥 좋은 추억으로만 남겨둘 것 같다 ,10
18873,초딩들은 아이언맨이나 보면 안되겠니? 영화를 보는 눈도 급이라는게 있는데 일단 너희가 한국공포영화라 나온걸 다 보고 알포인트 장화홍련과 나머지들의 구별이 느껴지면 한국공포를 논해도될것같구나 ,9
18874,정재영님 뭐하세요 보고싶어요 ,10
18875,3점 이상 주는 애들은 알바라고 보면됨쌍팔년도 영상미에 축축 늘어지는 전개베댓슈 한번 더 보는게 이득일듯ㅋㅋㅋ ,1
18876,로맨스 영화만큼은 일본이 최고인듯... ,10
18877,걍 미쳤음 저게 2017에 만든 영화라고? 에바; 개 소름 두번 보세요 ,10
18878,주인공 하나땜에 애먼사람 몇명이 죽는거냐 당장 죽어도 미련없을 남자한테 복수해봤자 복수냐 ㅡㅡ ,7
18879,배우들이 다 한 영화입니다 ,8
18880,그래서 재개봉 다시 언제하죠? ,10
18881,난 개봉당시쯤에 이 영화를 봤고 어디서 본듯한 설정의 겟아웃보다는 훨씬 참신하고 괜찮게 봤는데 다른 사람들은 이상하다고 평점테러수준으로 주더라. 지금 다시보니 고구마스런 장면들이 있긴 있네. 복제인간들이 백인가족 해치울때처럼 순식간에 해치우면 되는걸 왜 주인공가족만 빨리 안죽이고 질질 끌면서 묶어두기만 하는지. 그리고 지상세계 사람들과 뭘로 연결이 되었길래 같은 행동들을 하는건지도 ,8
18882,슬프네요....세월 ,10
18883,차인표 배우의 진정성을 응원합니다. 잘봤습니다:) ,10
18884,제가 본 영화 중에서 제일 최고였어요 ,10
18885,너무 무서웠어요 꿈에나올까 무섭다는.. ,10
18886,1 ,10
18887,넷플에 있는데 꼭꼭 보세요 시간 1도 안아까움 ,10
18888,연기 분위기 너무잘만든 느와르지금 마약영화들 범죄물에 비교될 정도로 좋다 어릴때 볼때보다 지금보니 더 좋다 ,10
18889,생각없이 보다가 빵빵 터지는 재미가 있는 영화~재미만 있구만 왜들그랴~~~ ,10
18890,그간 극장판들과 비교시 노잼너무 평이높아서 밸런스위해 3점정말 이도저도 아닌..산으로가는.. ,3
18891,고인에 대한 헌사로 이보다 더 좋은 영화가 있을수 있을까? ,10
18892,아진짜 정말 안구마비 오는 겁나 웃긴장면이 두번나오는데 각오하셔야됨 겁나 웃겨요대니 분은 진짜 타고난사람ㅋㅋ ,10
18893,신동엽!!! 난 특이채질이다!!!! ㅋㅋ ,10
18894,정말 감동입니다... ,10
18895,제레미 아이언스가 시아버지? ㅠㅜ 나같아도 눈돌아감 ,10
18896,진짜 너무 감사합니다 탄 지대로 먹고 봣는데도 ^^보지마세요 그냥 ,1
18897,명배우들의 명연기...어둡지만 명작이라 할 수 있습니다... ,10
18898,쓰레기 같은 영화보는 동안 짜증만 나는 ,2
18899,오랜만에 참 좋았다. ,8
18900,대가리가100번깨져야 정신차릴영화 불법다운으로도ㅠ보지마세여 데이터아껴요 ,1
18901,평소 좋아하던 배우들 연기에 매우 만족스러웠다. 사법제도에 대한 치부를 강렬한듯 은유적으로 표현하는 감독의 연출이 놀라웠다. ,10
18902,대명씨의 연기 너무 좋았네요..결말은 어떻게 봐야할지..아쉬움도 있지만 여튼 괜찮은 영화예요~^^ ,8
18903,로맨스의 최고인 작품 몇 번을 봐도 질리지 않고 새롭다 ,10
18904,와... 솔직히 놀랬습니다.이걸 어떻게 돈을 내고 봐야하는지살짝 기대하고 봤는데 영상미나 출연진의스토리나 너무 실망이네요...환불하고 싶습니다 진심요 소비자센터 전화해서요. ,1
18905,물과 음식이 아니라사람은 목표가 있어야 살 수 있다 ,10
18906,완전 재밌는데 평점왜케 낮은지 .. ,10
18907,진짜 OOO 같음... 배우들 불쌍해 ,1
18908,,10
18909,조금 유치한거 같아요;;;; ,6
18910,돈 다넸는데 십분  나오는데 ㅜㅜ 요즘 왜이러죠..전두환이라도 다시 나오나요ㅡㅡ ,10
18911,잔잔하게 웃다가 나도 모르게 눈물이 핑 돌다가...마지막에 나온 경관도 좋았고 토니 부인도 좋았다. 물론 두 주연 배우들은 최고! ,10
18912,네이버평점보고 마누라한테 같이보자고 해서 봤다가 욕만 겁내쳐먹었습니다. 나만희생할수없다 뭐 이런마인드로 평점준거냐 너네? ,2
18913,남자들의 영화. 감동의 눈물. 웅장함이 느껴짐. ,10
18914,연기만 좋음. 짜집기 너무 많고 흉내만 내고.. 평점 너무 높음 5~6점대 영화. ,1
18915,장난이 너무 과했다... 장난은 적당히... ,8
18916,그럭저럭 볼만한데ㅋㅋ이런 영화에도 별점 테러하는 정치병 환자 태극기 틀이 일베들은 박정희가 사는 헁복한 지옥 안가냐? ,6
18917,대한민국 국민이라면 의무적으로 봐야함 ,10
18918,집밖으로 탈출할때부터 어느 트럭아저씨 만나고 아 재밌어지겠나 싶었는데 줄 곧 개노잼.. ,2
18919,촌스러운게 아니라 클래식한거다...이 영화를 말하는 대사 같네요 ,9
18920,평점과 리뷰가 괜히있는게 아니구나 진짜 보고 너무 후회중 ,1
18921,"담백함 / 꾸밈없음 / 현실적 / 먹먹해진다, ",10
18922,끝까지보면 나름재밌네라고 생각되긴하는데 거기까지가는게 좀지루하긴함 ,7
18923,꾸르잼 인수정 강동욱 너무 잘어울림 ,10
18924,,10
18925,저런 명 배우들을 데리고 이것 밖에 못하나 안타깝기까지.. 대체 무얼 말하고 싶엇던건지.. ,2
18926,쓰레기 정신병 걸리겠네 ,2
18927,현재 영하 15도의 서울에서 이 작품을 보고있자니 어쩐지 뼈까지 아려온다. 04년 작품임에 놀라고 질렌할의 어린모습은 킬링포인트. ,8
18928,첫장면 끝장면 빼고 지루했습니다..기승전결에서  기와승으로 질질거의 끌은 느낌..한마디로 지루했습니다.. ,6
18929,,10
18930,완전 좋은데요? 다들 노잼에 구리다고 해서 패스하려고 했는데 하여간 마블이 사람들 다 망쳐놈. 너무좋았음 남성히어로물이 아닌 여성히어로물로서의 감수성 좋다 ,10
18931,성애장면 빼고 영상의 칼라...일일이 열거 귀찮고 모든거 진짜 잘 만든 영화. 진짜 다시 보다 깜짝 놀란 영화 ,10
18932,,10
18933,,8
18934,특별한 재미를 주는 영화도 아닌데 다시 한번 더 보고싶은 영화잔잔한 감동이 큰 울림을 주는 영화 ,10
18935,"음... 처음 시작부터 결과가 예상된 스토리.. 강동원은 선, 이병헌은 악.. 보는내내 긴장감이 하나도 없었던편하게 킬링타임 영화. 마지막 추격씬에서 영화 틀어놓고 후기 쓰는중.. 강동원이 너무 순한 ,뻔한 선으로 나와서 흥미가.. ㅜㅜ ",4
18936,80년대 현실을 잘 보여준 영화 ,10
18937,,10
18938,내가 기대를 너무 많이했넹... ,5
18939,대사 한마디 한마디 모두. 최고의 영화다. ,10
18940,전체적인 스토리는 테이큰1이나 더 예전으로가면 레옹이랑 크게 다르지 않음. 근데 몰입도가 훨씬떨어지는건 연출과 전개가 너무 별로기때문.. 눈은 즐거운데 내내 지루함 ,5
18941,"최고의 영화였어요 우리나라도 이런 영화가 만들어졌으면 좋겠어요 너무 멋있어요글루미선데이, 영원히 남을거예요 ",10
18942,"다 잊고 살았다고 생각해도, 두시간십오분 다가올수록 죽고싶어지던 영화.아니라고 믿고싶지만 내 학창시절에 겪었던 그일들이 내 성격을 만들고 내 가치관을 만들었던건 틀림없는 사실이다..이 영화에 높은점수를 주지만 내가 슬프고 아파지는건 어쩔수가 없네 ",10
18943,"연기가 조금 오글거리지만, 좋은 음악이 있다. 기타배틀도 재미있게 봤습니다. ",8
18944,,10
18945,너무 재밌고 웃을수 있는 영화 봤어요 여러분 꼭 보세요 재밌습니다 ! ,10
18946,나만 좋아요??.. 진짜 너무 몰입해서 봤고 굉장히 재밌었어요ㅠㅠ 인기가 왜 없나 했네요 ,10
18947,"통쾌하기 그지없다.다만, 죽어나가는 주인공들이 안타까울뿐.브래드 피트 목소리에 호강하고, 스토리에 감탄하고, 마지막 장면에서 함박웃음을 지었다.완벽한 복수극!! ",10
18948,"ㅋㅋㅋ 간만에 웃었다. 차인표, 조달환 그리고 주사 아저씨 ㅋㅋ 비급영화같지만 전달내용은 비급이 아닌 ㅋㅋ ",8
18949,,9
18950,감독이 감각이 1도 없는데 만든 공포영화. 보는 내내 고통이었다..개연성 연출 다 병맛임. ,2
18951,시간이 가는줄 몰랐는데 영화속 주인공들도 그렇네요. ,10
18952,연기 9점 스토리 9점  1점은 좀 부족함 느꼈습니다~^^     근디 간만에  영화한편보네요~ㅆㄹㄱ 넘 많아서  영화 한편찹기 쉽지않군요 ,10
18953,진짜 유아인 연기 너무잘함..사도세자가 환생했다는 말이 왜 나온지 알거같다 ,10
18954,모두 행복해질 수 있나요 ,10
18955,믿고보는 신카이 마코토너의이름은과 비교하였을때 작화도 더욱 좋아지고 ost의 경우에도 래드윔프스와 또 한 번 손을 잡아서 전작보다 더 좋은 전율과 소울로 노래를 담아낸 듯 싶습니다.우리나라에서 찾아보기 힘든 방식의 노래라서 더욱 인상 깊습니다. ,10
18956,댕댕이 영화 매냐로서 강추합니다 감동 영화! ,9
18957,"스토리,액션 등등 하나빠짐없이 모두 실망.., ",1
18958,히어로 영화인가요. 같이 얼어 죽을뻔 했네요. ,2
18959,와 진짜 부함장 카리스마와 잠수함씬만해도 충분히 좋은 영화다 ,8
18960,"마음이 따뜻해지고, 삶에대해 생각하게 되는 영화였어요. 거기에 재미도 있고요! ",10
18961,역사물의 재미는 이렇게! ,9
18962,"여성의 커리어를 결혼으로 종착시키는 명문 학교의 틀에 박힌 교육에 도전하는 캐서린. 하지만 그녀도 깨닫는다. 인생엔 정답이 없음을. 조앤의 선생님도 편견에서 못 벗어나지 않냐고, 원하는 걸 하라고 하셨잖아요  라는 말에서 이 영화의 시선이 밖에서 일하는 여성만을 향하고 있지 않은 것 같아 균형잡힌 시각이 느껴진다.현 페미니즘보다 요란하지 않지만 삶의 핵심을 알려주는 영화다. 결국 선택의 문제고 그 선택을 책임지면 되는 것..모두가 성장하는 영화다 ",10
18963,힛1힛히싷시힛피시힛힛힛힛 ,10
18964,이 영화를 보고 든 생각 1. 내가 본 가족과 사랑 영화 중 최고 2. 앞으로 4번 이상을 감상할 영화인 것 같다. ,10
18965,,10
18966,기억속을 살아가는것이 꼭 비참하지만은 않다고 영화로 위로해 주는 것만 같다. 이정도로 깊은 곳을 건드릴 줄은 몰랐다. ,10
18967,"단지 우성/열성 유전자에 대한 이야기만이 아니다. 인종, 국적, 성별, 언어, 신분, 종교, 경제력 등 그 어떤것도 한 인격을 한정 지을 수는 없다. ",8
18968,후회를 남기지 않기위해 현재에 최선을 다하고싶다 ,10
18969,음악성공영화인데 주인공의 위치가 조금 색다르다. 뭐 특별한거는 없는.... ,6
18970,2시간 날렸다 OO... ,1
18971,이 영화가 97년도 영화라는게 믿겨지지 않는다 ,10
18972,"결국에는 좀 더 넓은 세상으로 나온, 외롭지 않고 힘이 생긴 조제라서 좋았어요! 원작과 스토리만 같을 뿐, 영화 분위기와 씬 구성은 많이 다르네요. 갠적으로 엔딩파트가 참 좋았고 오래 기억에 남을 것 같아요. ",7
18973,ㅎㅎ 8090 코미디 영화 스타일로 좀 유치하긴한데 웃기기도 함.  이런 영화로 보니까 반갑기도 하고. 좋은 분인건 맞는것 같아요. 멋진 남자 착한 사람이란 프레임이 씌워지면 그게 사람을 그 틀에 가둬서 너무 경직되게 만드는것 같아요. 다 벗어던지고 자연스러운 모습으로 나온것이 정말 보기 좋았습니다. 앞으로도 내내 잘되셨으면. 그런데 작품 고르시는 안목은 기르셨으면 합니다. 진짜 안타까워요 ㅠ.ㅠ 항상 망작만 고르시는게. 정말로 내가 가까운 지인이라면 작품 골라주고 싶어요. 내가 고른 작품들은 항상 초대박이라 ㅎㅎ 아무튼 차인표씨 인간적으로 좋아하고 응원합니다. 개인적으로는 고인이 되신 차인표씨 동생 인석씨와 오래전에 소개팅 한적이 있어서 항상 남같지가 않아요.^^ ,8
18974,겁나 웃었ㄷㅏㅋㅋ 간만에 약빤 영화 ,10
18975,노래부터 해서 도플갱어라는 소름끼치는 소재를 다뤄서 한층 공포감을 조성함 도플갱어를 마주치게되면 한 사람이 꼭 죽는다는걸 표현한 것 같음 그리고 유일하게 레드 여자만 말을 할 수 있는 숨겨진 진실 너무 무서움 직접적인 공포보단 내성적 공포..? ,10
18976,"잔잔해서 더 편안히 볼 수 있었고, 여운이 긴 영화 ",10
18977,쓰레기노잼  영화 주제가 뭔지모르겠다.ㅅㅂ ,4
18978,아직까지 호박전을 잊지 못하는 나...도데체 어디서 볼수있는거죠? ,10
